epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1066.08,0.39766,0.28863,0.83605,0.92017,0.93082,0.91118,0.83208,0.51818,0.41404,0.88466,0.0003994,0.0003994,0.0003994
184,1071.8,0.38931,0.28117,0.82046,0.90091,0.91506,0.93807,0.8619,0.47763,0.40823,0.86766,0.0003961,0.0003961,0.0003961
185,1077.52,0.37741,0.28229,0.82526,0.91354,0.9035,0.92429,0.84888,0.47518,0.44331,0.86308,0.0003928,0.0003928,0.0003928
186,1083.22,0.38489,0.28123,0.81981,0.91863,0.91701,0.92136,0.84599,0.48896,0.44434,0.85858,0.0003895,0.0003895,0.0003895
187,1088.93,0.37706,0.27699,0.81636,0.92359,0.9171,0.94395,0.85105,0.48851,0.40407,0.87121,0.0003862,0.0003862,0.0003862
188,1094.67,0.39595,0.28318,0.82406,0.93756,0.92303,0.94542,0.84897,0.52086,0.39712,0.90018,0.0003829,0.0003829,0.0003829
189,1100.34,0.39167,0.28437,0.82847,0.92141,0.93167,0.92813,0.82392,0.52071,0.41883,0.89,0.0003796,0.0003796,0.0003796
190,1106.03,0.3998,0.29223,0.82988,0.94107,0.94702,0.95759,0.86215,0.49967,0.3667,0.87354,0.0003763,0.0003763,0.0003763
191,1111.71,0.38236,0.28197,0.82025,0.95068,0.93903,0.95345,0.85875,0.51049,0.36242,0.88538,0.000373,0.000373,0.000373
192,1117.41,0.38875,0.28158,0.82126,0.89998,0.92262,0.94664,0.8367,0.52985,0.41112,0.89961,0.0003697,0.0003697,0.0003697
193,1123.12,0.38716,0.27722,0.82268,0.95592,0.93812,0.95657,0.8642,0.49929,0.34342,0.88247,0.0003664,0.0003664,0.0003664
194,1128.89,0.3928,0.27693,0.82705,0.92785,0.93653,0.94529,0.87036,0.49345,0.37988,0.869,0.0003631,0.0003631,0.0003631
195,1134.64,0.37312,0.25941,0.81757,0.91807,0.93403,0.95133,0.85255,0.48278,0.36492,0.85144,0.0003598,0.0003598,0.0003598
196,1140.34,0.38124,0.27028,0.81765,0.91364,0.92514,0.94965,0.85313,0.50342,0.40421,0.87286,0.0003565,0.0003565,0.0003565
197,1146.12,0.39761,0.28184,0.83121,0.93051,0.9247,0.9563,0.8558,0.49647,0.37436,0.87305,0.0003532,0.0003532,0.0003532
198,1152.02,0.38501,0.26647,0.81985,0.93348,0.92812,0.95141,0.86016,0.48487,0.38269,0.85275,0.0003499,0.0003499,0.0003499
199,1157.85,0.38904,0.27191,0.82409,0.94968,0.93594,0.97053,0.88384,0.47989,0.36281,0.86046,0.0003466,0.0003466,0.0003466
200,1163.58,0.38,0.26603,0.82241,0.94187,0.93774,0.96123,0.87373,0.48917,0.36755,0.86546,0.0003433,0.0003433,0.0003433
201,1169.29,0.37451,0.26803,0.82263,0.9543,0.94222,0.96678,0.88229,0.48067,0.33643,0.86537,0.00034,0.00034,0.00034
202,1175.02,0.35979,0.26553,0.82078,0.90258,0.96071,0.97181,0.87977,0.4778,0.36673,0.86697,0.0003367,0.0003367,0.0003367
203,1180.75,0.37695,0.26704,0.81869,0.92369,0.94135,0.96879,0.87783,0.48115,0.35769,0.87524,0.0003334,0.0003334,0.0003334
204,1186.55,0.3789,0.27334,0.82704,0.88762,0.94464,0.94938,0.86192,0.4782,0.39689,0.87674,0.0003301,0.0003301,0.0003301
205,1192.24,0.38399,0.26944,0.82575,0.93037,0.92392,0.95787,0.87578,0.47467,0.37675,0.86868,0.0003268,0.0003268,0.0003268
206,1198.17,0.36382,0.26426,0.81955,0.91119,0.93185,0.95092,0.8687,0.48823,0.40577,0.88164,0.0003235,0.0003235,0.0003235
207,1204.37,0.36463,0.26261,0.81866,0.90631,0.94084,0.96122,0.87794,0.49341,0.39181,0.89013,0.0003202,0.0003202,0.0003202
208,1210.73,0.37805,0.26879,0.82312,0.93181,0.93657,0.94426,0.85283,0.50364,0.40057,0.89123,0.0003169,0.0003169,0.0003169
209,1217.01,0.36825,0.26783,0.82205,0.90792,0.93974,0.93139,0.84564,0.50392,0.41412,0.9024,0.0003136,0.0003136,0.0003136
210,1223.34,0.36645,0.2657,0.81829,0.91747,0.936,0.93878,0.84481,0.50993,0.41309,0.91103,0.0003103,0.0003103,0.0003103
211,1229.62,0.3789,0.26837,0.82126,0.93202,0.93974,0.95383,0.8613,0.50267,0.38746,0.90134,0.000307,0.000307,0.000307
212,1235.94,0.35949,0.24791,0.81993,0.94894,0.92826,0.96906,0.87986,0.49864,0.36874,0.89477,0.0003037,0.0003037,0.0003037
213,1242.23,0.38353,0.27021,0.82338,0.93217,0.93178,0.97366,0.87731,0.50562,0.37876,0.88929,0.0003004,0.0003004,0.0003004
214,1248.45,0.3712,0.26816,0.83067,0.93781,0.93795,0.97454,0.87705,0.49355,0.3503,0.88669,0.0002971,0.0002971,0.0002971
215,1254.66,0.36104,0.26225,0.81432,0.93674,0.93723,0.94781,0.86614,0.48132,0.38603,0.8793,0.0002938,0.0002938,0.0002938
216,1260.96,0.36603,0.25523,0.81729,0.8932,0.9203,0.93543,0.85941,0.46646,0.41046,0.85765,0.0002905,0.0002905,0.0002905
217,1267.25,0.36489,0.26373,0.82359,0.92049,0.92441,0.9336,0.86234,0.48332,0.42863,0.8756,0.0002872,0.0002872,0.0002872
218,1273.57,0.35589,0.25208,0.82019,0.92122,0.9228,0.95763,0.88401,0.48331,0.43325,0.88845,0.0002839,0.0002839,0.0002839
219,1282.52,0.3676,0.26056,0.81453,0.90085,0.92725,0.95403,0.87191,0.49557,0.44142,0.89672,0.0002806,0.0002806,0.0002806
220,1288.33,0.36027,0.2629,0.80788,0.90867,0.89385,0.95491,0.87475,0.49253,0.45805,0.9037,0.0002773,0.0002773,0.0002773
221,1294.08,0.35884,0.25068,0.8182,0.9096,0.94182,0.96441,0.891,0.49556,0.39182,0.89828,0.000274,0.000274,0.000274
222,1299.81,0.36556,0.25876,0.81777,0.91915,0.92954,0.96708,0.88599,0.49932,0.39057,0.88795,0.0002707,0.0002707,0.0002707
223,1305.53,0.37566,0.26648,0.83059,0.93497,0.93566,0.95091,0.87318,0.50255,0.38866,0.87594,0.0002674,0.0002674,0.0002674
224,1311.26,0.34403,0.2433,0.81324,0.95219,0.94444,0.96662,0.88869,0.49328,0.34947,0.85856,0.0002641,0.0002641,0.0002641
225,1317,0.34642,0.24435,0.81933,0.95972,0.94771,0.97424,0.89,0.49632,0.33914,0.86584,0.0002608,0.0002608,0.0002608
226,1322.75,0.35187,0.25167,0.80768,0.95465,0.94244,0.95932,0.87014,0.4937,0.35214,0.85992,0.0002575,0.0002575,0.0002575
227,1328.51,0.34258,0.24788,0.81305,0.95994,0.9451,0.95698,0.88165,0.50478,0.36025,0.86742,0.0002542,0.0002542,0.0002542
228,1334.25,0.35002,0.26136,0.8209,0.96019,0.94775,0.98033,0.90009,0.48645,0.34032,0.85989,0.0002509,0.0002509,0.0002509
229,1340.01,0.36682,0.25327,0.82196,0.9443,0.94147,0.97833,0.89699,0.50878,0.35742,0.87209,0.0002476,0.0002476,0.0002476
230,1345.74,0.3499,0.24397,0.82137,0.93862,0.92873,0.96701,0.87957,0.50808,0.40196,0.87574,0.0002443,0.0002443,0.0002443
231,1351.46,0.35044,0.24247,0.81261,0.93724,0.92683,0.9702,0.88679,0.50507,0.41349,0.87222,0.000241,0.000241,0.000241
232,1357.22,0.35169,0.25535,0.81206,0.94139,0.9215,0.96678,0.88446,0.4972,0.41681,0.87087,0.0002377,0.0002377,0.0002377
233,1362.96,0.35712,0.25842,0.82141,0.92142,0.94926,0.97048,0.88627,0.50155,0.38962,0.88278,0.0002344,0.0002344,0.0002344
234,1368.74,0.35602,0.24841,0.81297,0.90306,0.97513,0.96541,0.8793,0.49278,0.34352,0.8729,0.0002311,0.0002311,0.0002311
235,1374.49,0.34499,0.2446,0.81086,0.92958,0.97308,0.97047,0.8911,0.49007,0.32415,0.87197,0.0002278,0.0002278,0.0002278
236,1380.24,0.34499,0.24215,0.82159,0.95333,0.94237,0.97773,0.89451,0.48526,0.31978,0.86468,0.0002245,0.0002245,0.0002245
237,1385.97,0.33246,0.2467,0.80853,0.93276,0.95579,0.9757,0.89193,0.49877,0.34426,0.87174,0.0002212,0.0002212,0.0002212
238,1391.74,0.36657,0.26425,0.82159,0.95513,0.94189,0.97664,0.89047,0.49878,0.34484,0.86666,0.0002179,0.0002179,0.0002179
239,1397.49,0.34771,0.24606,0.80785,0.94491,0.95166,0.97629,0.8963,0.48416,0.32745,0.85761,0.0002146,0.0002146,0.0002146
240,1403.23,0.35306,0.24306,0.80961,0.95865,0.93104,0.97502,0.8844,0.48526,0.34128,0.86271,0.0002113,0.0002113,0.0002113
241,1409.21,0.34475,0.24496,0.82258,0.94578,0.94065,0.98163,0.89006,0.47959,0.36854,0.8604,0.000208,0.000208,0.000208
242,1415.16,0.33915,0.23224,0.80514,0.95773,0.93458,0.9788,0.88725,0.47953,0.34439,0.8614,0.0002047,0.0002047,0.0002047
243,1420.98,0.33933,0.23873,0.81495,0.94562,0.93468,0.96383,0.87192,0.49138,0.33857,0.86918,0.0002014,0.0002014,0.0002014
244,1426.77,0.34168,0.2508,0.81288,0.94218,0.93879,0.97257,0.88331,0.48091,0.32908,0.86606,0.0001981,0.0001981,0.0001981
245,1432.75,0.34484,0.23709,0.82976,0.93372,0.94614,0.97417,0.88978,0.47622,0.33985,0.85975,0.0001948,0.0001948,0.0001948
246,1438.51,0.33029,0.24187,0.81129,0.94648,0.93362,0.98434,0.89203,0.48621,0.34837,0.86123,0.0001915,0.0001915,0.0001915
247,1444.32,0.33282,0.24082,0.80982,0.94823,0.93143,0.98434,0.8954,0.48052,0.37332,0.85892,0.0001882,0.0001882,0.0001882
248,1450.11,0.33148,0.22973,0.80807,0.94989,0.91172,0.98404,0.89556,0.48524,0.39895,0.86397,0.0001849,0.0001849,0.0001849
249,1455.9,0.34679,0.24545,0.81048,0.95384,0.91999,0.98194,0.90471,0.48088,0.37113,0.87073,0.0001816,0.0001816,0.0001816
250,1461.73,0.34767,0.24405,0.81887,0.95225,0.92697,0.97268,0.89,0.4851,0.38101,0.88116,0.0001783,0.0001783,0.0001783
251,1467.51,0.32747,0.23785,0.81895,0.94114,0.92291,0.95479,0.87091,0.50463,0.4135,0.89809,0.000175,0.000175,0.000175
252,1473.28,0.33688,0.23656,0.81512,0.94076,0.94311,0.96481,0.88159,0.50377,0.37337,0.89018,0.0001717,0.0001717,0.0001717
253,1479.08,0.33778,0.24256,0.80367,0.95461,0.93372,0.95651,0.87378,0.49368,0.37671,0.88423,0.0001684,0.0001684,0.0001684
254,1484.89,0.34389,0.24098,0.81072,0.94123,0.92645,0.97015,0.89039,0.48716,0.3999,0.87517,0.0001651,0.0001651,0.0001651
255,1490.71,0.32192,0.23125,0.80885,0.95263,0.92462,0.96805,0.88733,0.49573,0.39339,0.88229,0.0001618,0.0001618,0.0001618
256,1496.52,0.33,0.23264,0.80779,0.93918,0.92401,0.96345,0.87392,0.49585,0.41186,0.88199,0.0001585,0.0001585,0.0001585
257,1502.33,0.33126,0.2396,0.81442,0.92294,0.93316,0.96315,0.88357,0.49281,0.42639,0.88887,0.0001552,0.0001552,0.0001552
258,1508.16,0.32223,0.2333,0.81466,0.95125,0.92761,0.96624,0.87968,0.48654,0.3901,0.88887,0.0001519,0.0001519,0.0001519
259,1514.1,0.32308,0.23032,0.81247,0.9535,0.93369,0.96808,0.8874,0.48577,0.37583,0.88958,0.0001486,0.0001486,0.0001486
260,1519.81,0.3191,0.22977,0.80337,0.94424,0.92198,0.96808,0.89605,0.48896,0.39611,0.89269,0.0001453,0.0001453,0.0001453
261,1525.52,0.32732,0.23154,0.81738,0.9403,0.91598,0.96808,0.88545,0.48299,0.41048,0.87198,0.000142,0.000142,0.000142
262,1531.23,0.32604,0.22844,0.80757,0.95843,0.94444,0.96395,0.89041,0.46712,0.34382,0.85617,0.0001387,0.0001387,0.0001387
263,1536.93,0.31781,0.22412,0.80851,0.95558,0.94444,0.96579,0.89085,0.48289,0.34306,0.87117,0.0001354,0.0001354,0.0001354
264,1542.64,0.33132,0.23671,0.81041,0.9512,0.94444,0.96617,0.88623,0.48461,0.34759,0.87523,0.0001321,0.0001321,0.0001321
265,1548.38,0.32147,0.22814,0.81077,0.95898,0.94444,0.97676,0.89783,0.47898,0.33585,0.87093,0.0001288,0.0001288,0.0001288
266,1554.18,0.33056,0.22983,0.81499,0.95908,0.94444,0.97829,0.8987,0.46746,0.34403,0.8646,0.0001255,0.0001255,0.0001255
267,1560.06,0.31522,0.22611,0.80161,0.94394,0.93936,0.97213,0.89354,0.46139,0.34436,0.85538,0.0001222,0.0001222,0.0001222
268,1565.89,0.32799,0.23449,0.81594,0.94553,0.91759,0.96923,0.8875,0.46114,0.36284,0.85585,0.0001189,0.0001189,0.0001189
269,1571.66,0.31206,0.21939,0.8003,0.94872,0.92004,0.96462,0.88691,0.46203,0.3631,0.85655,0.0001156,0.0001156,0.0001156
270,1577.44,0.31988,0.22462,0.80927,0.94416,0.9387,0.96116,0.87876,0.4701,0.35259,0.86763,0.0001123,0.0001123,0.0001123
271,1583.2,0.32113,0.22372,0.8069,0.95415,0.94444,0.96154,0.87943,0.46587,0.3381,0.86737,0.000109,0.000109,0.000109
272,1588.95,0.32969,0.23774,0.81386,0.95148,0.92885,0.96339,0.88869,0.47069,0.36794,0.86746,0.0001057,0.0001057,0.0001057
273,1594.75,0.31564,0.21379,0.81028,0.94842,0.9227,0.96339,0.89047,0.4616,0.37085,0.86355,0.0001024,0.0001024,0.0001024
274,1600.54,0.31864,0.21917,0.80841,0.9545,0.92431,0.96579,0.89282,0.46157,0.36283,0.85892,9.91e-05,9.91e-05,9.91e-05
275,1606.32,0.3151,0.21715,0.80272,0.95486,0.92211,0.96579,0.88735,0.4654,0.36588,0.86144,9.58e-05,9.58e-05,9.58e-05
276,1612.06,0.31732,0.22854,0.80155,0.95303,0.92401,0.9706,0.88788,0.46761,0.37015,0.86335,9.25e-05,9.25e-05,9.25e-05
277,1617.82,0.3125,0.22031,0.80563,0.93965,0.91624,0.96898,0.88787,0.47513,0.40405,0.86239,8.92e-05,8.92e-05,8.92e-05
278,1623.63,0.30859,0.21836,0.81186,0.93086,0.92892,0.96898,0.88792,0.48258,0.40294,0.86502,8.59e-05,8.59e-05,8.59e-05
279,1629.39,0.31214,0.21402,0.81105,0.95802,0.93974,0.96498,0.88449,0.47499,0.36692,0.86164,8.26e-05,8.26e-05,8.26e-05
280,1635.16,0.32235,0.2241,0.81302,0.95821,0.93575,0.96344,0.88376,0.46953,0.37323,0.86171,7.93e-05,7.93e-05,7.93e-05
281,1640.93,0.31696,0.22439,0.81504,0.9534,0.91761,0.96579,0.88217,0.46225,0.37215,0.85561,7.6e-05,7.6e-05,7.6e-05
282,1646.67,0.30953,0.21861,0.81011,0.94559,0.93064,0.96594,0.88887,0.46031,0.36021,0.85059,7.27e-05,7.27e-05,7.27e-05
283,1652.39,0.30012,0.21777,0.80657,0.95588,0.93043,0.96864,0.89374,0.45728,0.36054,0.85019,6.94e-05,6.94e-05,6.94e-05
284,1658.11,0.3109,0.22641,0.80623,0.95889,0.93069,0.97042,0.89357,0.45587,0.34576,0.85077,6.61e-05,6.61e-05,6.61e-05
285,1663.83,0.31402,0.22067,0.81765,0.95428,0.93789,0.96802,0.88954,0.45883,0.33909,0.84926,6.28e-05,6.28e-05,6.28e-05
286,1669.54,0.32296,0.21716,0.8137,0.95171,0.93013,0.96313,0.87668,0.46727,0.35523,0.85638,5.95e-05,5.95e-05,5.95e-05
287,1675.24,0.29623,0.2065,0.80496,0.949,0.91947,0.95963,0.87672,0.46949,0.38015,0.86017,5.62e-05,5.62e-05,5.62e-05
288,1681.1,0.2983,0.21435,0.80503,0.95041,0.92314,0.95602,0.87495,0.46447,0.37505,0.85795,5.29e-05,5.29e-05,5.29e-05
289,1686.78,0.31014,0.2219,0.80681,0.93842,0.94444,0.95564,0.87538,0.46606,0.35756,0.85656,4.96e-05,4.96e-05,4.96e-05
290,1692.45,0.30974,0.21375,0.80465,0.93937,0.93817,0.95717,0.87766,0.46639,0.35852,0.85915,4.63e-05,4.63e-05,4.63e-05
291,1733.36,0.28143,0.18848,0.79306,0.94591,0.9419,0.9591,0.88044,0.46326,0.36197,0.85806,4.3e-05,4.3e-05,4.3e-05
292,1739.02,0.27119,0.18373,0.78091,0.94976,0.93293,0.95879,0.87277,0.46702,0.37403,0.85821,3.97e-05,3.97e-05,3.97e-05
293,1744.69,0.27028,0.18118,0.78254,0.95496,0.93876,0.96302,0.87876,0.47123,0.37176,0.86289,3.64e-05,3.64e-05,3.64e-05
294,1750.66,0.26356,0.17956,0.7855,0.95701,0.94038,0.97331,0.89471,0.47517,0.36588,0.865,3.31e-05,3.31e-05,3.31e-05
295,1756.68,0.26149,0.17398,0.77964,0.9577,0.9401,0.97509,0.89653,0.47587,0.37136,0.86741,2.98e-05,2.98e-05,2.98e-05
296,1762.67,0.26368,0.17836,0.78136,0.95769,0.93992,0.97268,0.89099,0.47721,0.37436,0.86932,2.65e-05,2.65e-05,2.65e-05
297,1768.7,0.2599,0.17995,0.78269,0.95435,0.94008,0.97268,0.89536,0.47445,0.37904,0.86743,2.32e-05,2.32e-05,2.32e-05
298,1774.75,0.25143,0.17146,0.7719,0.94884,0.94093,0.97046,0.89193,0.4758,0.38432,0.8693,1.99e-05,1.99e-05,1.99e-05
299,1780.86,0.2572,0.17688,0.78178,0.94875,0.94103,0.97268,0.89913,0.47707,0.38173,0.8711,1.66e-05,1.66e-05,1.66e-05
300,1786.97,0.25307,0.1714,0.78711,0.95218,0.9402,0.96568,0.8896,0.47727,0.37584,0.87153,1.33e-05,1.33e-05,1.33e-05
