epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,470.046,0.41187,0.27606,0.80625,0.98549,1,0.995,0.90846,0.5089,0.25732,0.83646,0.000621791,0.000621791,0.000621791
192,472.317,0.4106,0.26772,0.79421,0.97934,1,0.995,0.88483,0.5184,0.26022,0.83433,0.00061629,0.00061629,0.00061629
193,474.65,0.40686,0.26658,0.81305,0.99376,1,0.995,0.89473,0.52728,0.24794,0.83573,0.000610789,0.000610789,0.000610789
194,476.941,0.40257,0.27515,0.80612,0.99246,1,0.995,0.89678,0.51944,0.26063,0.83443,0.000605288,0.000605288,0.000605288
195,479.347,0.40653,0.26656,0.79404,0.99218,1,0.995,0.89736,0.51297,0.26418,0.83324,0.000599787,0.000599787,0.000599787
196,481.631,0.42402,0.27246,0.81513,0.98933,1,0.995,0.88655,0.52269,0.27723,0.83413,0.000594286,0.000594286,0.000594286
197,484.016,0.41244,0.26692,0.79479,0.96929,0.99625,0.995,0.88517,0.53988,0.29419,0.83834,0.000588784,0.000588784,0.000588784
198,486.472,0.41029,0.25931,0.80068,0.95523,1,0.995,0.88706,0.53844,0.31042,0.8402,0.000583283,0.000583283,0.000583283
199,488.913,0.39076,0.25371,0.80492,0.93779,0.99724,0.995,0.88653,0.5595,0.35552,0.84226,0.000577782,0.000577782,0.000577782
200,491.291,0.39792,0.25898,0.79806,0.94169,0.99717,0.995,0.8767,0.55005,0.31436,0.84375,0.000572281,0.000572281,0.000572281
201,493.695,0.38478,0.26129,0.8023,0.99136,1,0.995,0.86805,0.55896,0.28503,0.84571,0.00056678,0.00056678,0.00056678
202,496.064,0.40537,0.25949,0.79324,0.99027,0.9712,0.995,0.87667,0.58834,0.28824,0.85292,0.000561279,0.000561279,0.000561279
203,498.359,0.38902,0.2545,0.81218,0.99156,1,0.995,0.87804,0.58192,0.26935,0.85274,0.000555778,0.000555778,0.000555778
204,500.72,0.39689,0.25405,0.80995,0.95407,1,0.995,0.88799,0.57594,0.294,0.85196,0.000550277,0.000550277,0.000550277
205,503.305,0.39934,0.26448,0.80035,0.86447,0.99087,0.995,0.89531,0.54676,0.39676,0.85079,0.000544776,0.000544776,0.000544776
206,505.814,0.38566,0.26254,0.78336,0.91549,0.99932,0.995,0.88913,0.53455,0.32006,0.84681,0.000539275,0.000539275,0.000539275
207,508.358,0.40067,0.26861,0.79914,0.9902,1,0.995,0.8881,0.55441,0.27528,0.84907,0.000533773,0.000533773,0.000533773
208,510.855,0.40069,0.25682,0.80998,0.99459,1,0.995,0.89554,0.52551,0.25532,0.84005,0.000528272,0.000528272,0.000528272
209,513.196,0.38042,0.24419,0.79887,0.99386,1,0.995,0.88648,0.52934,0.25395,0.83844,0.000522771,0.000522771,0.000522771
210,515.488,0.37899,0.25435,0.78576,0.99012,1,0.995,0.88479,0.54297,0.26679,0.84563,0.00051727,0.00051727,0.00051727
211,517.882,0.4035,0.27452,0.79774,0.98967,1,0.995,0.8795,0.54848,0.28075,0.85054,0.000511769,0.000511769,0.000511769
212,520.313,0.41865,0.27239,0.81291,0.9872,1,0.995,0.87325,0.56964,0.27433,0.85185,0.000506268,0.000506268,0.000506268
213,522.813,0.39461,0.25922,0.80138,0.97628,1,0.995,0.88391,0.54849,0.27787,0.84824,0.000500767,0.000500767,0.000500767
214,525.216,0.40533,0.26105,0.80886,0.9753,1,0.995,0.88689,0.53262,0.26742,0.84343,0.000495266,0.000495266,0.000495266
215,527.843,0.39525,0.25431,0.80184,0.94333,1,0.995,0.89678,0.53657,0.29343,0.84087,0.000489765,0.000489765,0.000489765
216,530.362,0.36713,0.24561,0.79729,0.98363,1,0.995,0.90043,0.51321,0.24763,0.83868,0.000484263,0.000484263,0.000484263
217,533.007,0.40194,0.25133,0.80681,0.99282,1,0.995,0.89543,0.53229,0.25238,0.84073,0.000478762,0.000478762,0.000478762
218,535.444,0.36683,0.2371,0.7941,0.99145,1,0.995,0.89646,0.54737,0.26442,0.84489,0.000473261,0.000473261,0.000473261
219,537.789,0.38295,0.2511,0.79727,0.98584,1,0.995,0.89138,0.52547,0.2627,0.83855,0.00046776,0.00046776,0.00046776
220,540.114,0.41654,0.26086,0.81605,0.95219,1,0.995,0.89469,0.5327,0.29383,0.84112,0.000462259,0.000462259,0.000462259
221,542.673,0.39003,0.24987,0.80091,0.91669,0.99984,0.995,0.90309,0.53561,0.3353,0.8423,0.000456758,0.000456758,0.000456758
222,545.178,0.38198,0.23911,0.80601,0.95306,1,0.995,0.89979,0.52825,0.27449,0.84306,0.000451257,0.000451257,0.000451257
223,547.851,0.39547,0.25804,0.79951,0.95921,1,0.995,0.9062,0.53843,0.25658,0.84425,0.000445756,0.000445756,0.000445756
224,550.186,0.38359,0.24875,0.79736,0.95675,1,0.995,0.90755,0.50913,0.26191,0.83577,0.000440255,0.000440255,0.000440255
225,552.501,0.36936,0.24108,0.78091,0.95933,1,0.995,0.89533,0.52265,0.2654,0.83583,0.000434754,0.000434754,0.000434754
226,554.817,0.38446,0.24783,0.78843,0.97702,1,0.995,0.90176,0.50371,0.24579,0.83183,0.000429253,0.000429253,0.000429253
227,557.512,0.37413,0.24582,0.79928,0.95615,1,0.995,0.90242,0.51006,0.25557,0.83149,0.000423751,0.000423751,0.000423751
228,560.015,0.36717,0.25067,0.79782,0.94596,1,0.995,0.9082,0.51422,0.27793,0.83344,0.00041825,0.00041825,0.00041825
229,562.591,0.38348,0.23866,0.80705,0.88363,1,0.995,0.894,0.53745,0.34719,0.84302,0.000412749,0.000412749,0.000412749
230,565.2,0.37239,0.24469,0.78849,0.91312,0.94444,0.9895,0.88302,0.53407,0.42287,0.84358,0.000407248,0.000407248,0.000407248
231,567.754,0.36964,0.23651,0.78911,0.97732,1,0.995,0.89027,0.54612,0.26826,0.84551,0.000401747,0.000401747,0.000401747
232,570.173,0.38109,0.23311,0.8233,0.99277,1,0.995,0.89163,0.53802,0.23181,0.84603,0.000396246,0.000396246,0.000396246
233,572.815,0.35843,0.23797,0.79736,0.99366,1,0.995,0.89764,0.51574,0.24388,0.83804,0.000390745,0.000390745,0.000390745
234,575.388,0.37531,0.25973,0.79313,0.99372,1,0.995,0.8967,0.51568,0.22961,0.8382,0.000385244,0.000385244,0.000385244
235,578.006,0.38651,0.24213,0.80995,0.98357,1,0.995,0.89589,0.50701,0.24027,0.83812,0.000379743,0.000379743,0.000379743
236,580.558,0.35745,0.23087,0.79105,0.95748,1,0.995,0.92186,0.5088,0.2595,0.83416,0.000374242,0.000374242,0.000374242
237,583.012,0.37039,0.23922,0.788,0.97399,1,0.995,0.88888,0.52699,0.25441,0.83554,0.00036874,0.00036874,0.00036874
238,585.479,0.39523,0.24357,0.80794,0.9935,1,0.995,0.89528,0.53015,0.2405,0.83805,0.000363239,0.000363239,0.000363239
239,587.869,0.36753,0.23486,0.79511,0.99433,1,0.995,0.89824,0.50414,0.2294,0.83387,0.000357738,0.000357738,0.000357738
240,590.288,0.36968,0.23942,0.79592,0.99475,1,0.995,0.88449,0.51617,0.24583,0.83289,0.000352237,0.000352237,0.000352237
241,592.628,0.36769,0.24283,0.80602,0.99362,1,0.995,0.89472,0.51774,0.24722,0.83519,0.000346736,0.000346736,0.000346736
242,594.9,0.35592,0.22823,0.79152,0.98908,1,0.995,0.88645,0.51381,0.24094,0.83508,0.000341235,0.000341235,0.000341235
243,597.258,0.36754,0.23178,0.78174,0.98969,1,0.995,0.89598,0.51289,0.2551,0.83707,0.000335734,0.000335734,0.000335734
244,599.571,0.34916,0.23511,0.79615,0.98809,1,0.995,0.89371,0.52713,0.26599,0.84119,0.000330233,0.000330233,0.000330233
245,601.865,0.3532,0.23248,0.79356,0.97749,1,0.995,0.88799,0.52112,0.26203,0.83898,0.000324732,0.000324732,0.000324732
246,604.369,0.36388,0.22898,0.78955,0.95613,1,0.995,0.88655,0.53691,0.28943,0.83946,0.000319231,0.000319231,0.000319231
247,606.886,0.36856,0.24793,0.78852,0.91478,0.99673,0.995,0.90854,0.53643,0.31316,0.84347,0.000313729,0.000313729,0.000313729
248,609.157,0.37105,0.23441,0.7864,0.92507,0.97665,0.995,0.90797,0.53517,0.33884,0.84461,0.000308228,0.000308228,0.000308228
249,611.461,0.34738,0.22447,0.79503,0.92422,0.94444,0.9895,0.89424,0.5404,0.37167,0.84364,0.000302727,0.000302727,0.000302727
250,613.745,0.36791,0.2315,0.80332,0.9035,0.94134,0.9895,0.88772,0.55517,0.48141,0.84971,0.000297226,0.000297226,0.000297226
251,615.987,0.37244,0.24166,0.80512,0.9017,0.98456,0.995,0.87794,0.55952,0.40328,0.85051,0.000291725,0.000291725,0.000291725
252,618.392,0.33069,0.22962,0.77778,0.95808,1,0.995,0.90544,0.53518,0.28226,0.84214,0.000286224,0.000286224,0.000286224
253,620.782,0.34925,0.21709,0.80011,0.988,1,0.995,0.90273,0.52263,0.25436,0.8388,0.000280723,0.000280723,0.000280723
254,623.23,0.36485,0.23573,0.80027,0.99444,1,0.995,0.89419,0.54523,0.24438,0.84223,0.000275222,0.000275222,0.000275222
255,625.843,0.35795,0.22845,0.78708,0.99445,1,0.995,0.89801,0.53967,0.25783,0.84288,0.000269721,0.000269721,0.000269721
256,628.286,0.34359,0.22397,0.78561,0.99355,1,0.995,0.89129,0.54628,0.25962,0.84405,0.00026422,0.00026422,0.00026422
257,630.612,0.3451,0.22461,0.79916,0.99419,1,0.995,0.8907,0.55576,0.26195,0.84434,0.000258718,0.000258718,0.000258718
258,632.928,0.35277,0.23856,0.7929,0.99496,1,0.995,0.88492,0.55061,0.26669,0.84337,0.000253217,0.000253217,0.000253217
259,635.561,0.35271,0.21911,0.81479,0.9949,1,0.995,0.87975,0.55023,0.24814,0.84346,0.000247716,0.000247716,0.000247716
260,637.883,0.3422,0.23169,0.78242,0.99398,1,0.995,0.89493,0.55571,0.25734,0.8433,0.000242215,0.000242215,0.000242215
261,640.2,0.35883,0.22823,0.79653,0.99344,1,0.995,0.88747,0.54453,0.2662,0.84266,0.000236714,0.000236714,0.000236714
262,642.838,0.36165,0.23127,0.80404,0.99355,1,0.995,0.89684,0.53924,0.24273,0.84256,0.000231213,0.000231213,0.000231213
263,645.701,0.34554,0.22709,0.78673,0.99306,1,0.995,0.88867,0.54835,0.24906,0.8423,0.000225712,0.000225712,0.000225712
264,648.296,0.33876,0.22957,0.77573,0.99288,1,0.995,0.87836,0.55305,0.252,0.84428,0.000220211,0.000220211,0.000220211
265,650.885,0.34865,0.22538,0.79422,0.99186,1,0.995,0.88282,0.53376,0.24442,0.84283,0.00021471,0.00021471,0.00021471
266,653.259,0.34435,0.22057,0.78106,0.98959,1,0.995,0.88581,0.52886,0.23061,0.84176,0.000209209,0.000209209,0.000209209
267,655.71,0.33814,0.21568,0.79047,0.98659,1,0.995,0.88758,0.53385,0.23791,0.84253,0.000203707,0.000203707,0.000203707
268,658.322,0.36756,0.25009,0.80209,0.99152,1,0.995,0.88065,0.52106,0.23567,0.84041,0.000198206,0.000198206,0.000198206
269,660.872,0.3411,0.21634,0.79293,0.99495,1,0.995,0.89554,0.5127,0.22643,0.83962,0.000192705,0.000192705,0.000192705
270,663.501,0.34999,0.2175,0.80335,0.9949,1,0.995,0.90017,0.52492,0.2266,0.83985,0.000187204,0.000187204,0.000187204
271,666.09,0.34215,0.22429,0.79559,0.9946,1,0.995,0.88267,0.53033,0.22498,0.84016,0.000181703,0.000181703,0.000181703
272,668.505,0.32801,0.21792,0.79561,0.99337,1,0.995,0.87726,0.53678,0.22587,0.8423,0.000176202,0.000176202,0.000176202
273,670.87,0.34601,0.21832,0.80518,0.99004,1,0.995,0.89628,0.53444,0.23129,0.84409,0.000170701,0.000170701,0.000170701
274,673.445,0.32892,0.21194,0.76996,0.98999,1,0.995,0.88153,0.53036,0.22977,0.84346,0.0001652,0.0001652,0.0001652
275,676.05,0.32455,0.20867,0.79447,0.99238,1,0.995,0.89056,0.53838,0.22278,0.84508,0.000159699,0.000159699,0.000159699
276,678.576,0.33714,0.21398,0.7948,0.99253,1,0.995,0.89017,0.54723,0.22396,0.84536,0.000154198,0.000154198,0.000154198
277,681.152,0.33392,0.21456,0.80877,0.99166,1,0.995,0.88496,0.54974,0.21967,0.84429,0.000148696,0.000148696,0.000148696
278,683.456,0.33259,0.22524,0.7877,0.99058,1,0.995,0.88149,0.54371,0.22343,0.84419,0.000143195,0.000143195,0.000143195
279,685.746,0.33684,0.21166,0.77865,0.99116,1,0.995,0.88033,0.54564,0.22364,0.84455,0.000137694,0.000137694,0.000137694
280,688.257,0.33672,0.20952,0.79035,0.99205,1,0.995,0.89312,0.55047,0.22241,0.84518,0.000132193,0.000132193,0.000132193
281,690.802,0.33076,0.22497,0.7962,0.99343,1,0.995,0.88596,0.5403,0.21822,0.84277,0.000126692,0.000126692,0.000126692
282,693.305,0.31116,0.19884,0.79093,0.99448,1,0.995,0.89596,0.52445,0.22584,0.83983,0.000121191,0.000121191,0.000121191
283,695.894,0.32341,0.21509,0.79283,0.99481,1,0.995,0.89523,0.51932,0.23187,0.83855,0.00011569,0.00011569,0.00011569
284,698.24,0.32163,0.2057,0.79213,0.99487,1,0.995,0.89664,0.52531,0.22494,0.83986,0.000110189,0.000110189,0.000110189
285,700.56,0.32014,0.20886,0.78318,0.99472,1,0.995,0.89061,0.53645,0.21919,0.84157,0.000104688,0.000104688,0.000104688
286,702.862,0.32972,0.21214,0.78964,0.99437,1,0.995,0.9016,0.53432,0.21986,0.84079,9.91865e-05,9.91865e-05,9.91865e-05
287,705.23,0.34064,0.213,0.78225,0.99435,1,0.995,0.89804,0.52617,0.2211,0.83936,9.36854e-05,9.36854e-05,9.36854e-05
288,707.555,0.32183,0.20061,0.78417,0.99431,1,0.995,0.89826,0.52126,0.22659,0.83911,8.81843e-05,8.81843e-05,8.81843e-05
289,709.875,0.32082,0.20294,0.78733,0.99444,1,0.995,0.90618,0.52538,0.23669,0.83919,8.26832e-05,8.26832e-05,8.26832e-05
290,712.194,0.32088,0.20657,0.79481,0.9946,1,0.995,0.89811,0.53304,0.23825,0.84006,7.71821e-05,7.71821e-05,7.71821e-05
291,749.006,0.32702,0.19817,0.76874,0.99475,1,0.995,0.89541,0.53575,0.23646,0.84089,7.1681e-05,7.1681e-05,7.1681e-05
292,751.233,0.31852,0.19725,0.78732,0.99488,1,0.995,0.90384,0.52009,0.23493,0.83968,6.61799e-05,6.61799e-05,6.61799e-05
293,753.531,0.30326,0.19293,0.77489,0.99467,1,0.995,0.89668,0.51582,0.23008,0.83926,6.06788e-05,6.06788e-05,6.06788e-05
294,755.832,0.29426,0.18958,0.78013,0.99442,1,0.995,0.89067,0.5172,0.22419,0.83978,5.51777e-05,5.51777e-05,5.51777e-05
295,758.092,0.3006,0.18848,0.79212,0.99423,1,0.995,0.89966,0.52274,0.22355,0.83998,4.96766e-05,4.96766e-05,4.96766e-05
296,760.313,0.29313,0.188,0.7811,0.99408,1,0.995,0.9033,0.52698,0.22656,0.83983,4.41755e-05,4.41755e-05,4.41755e-05
297,762.551,0.29941,0.19023,0.75554,0.99382,1,0.995,0.89629,0.53149,0.22952,0.8402,3.86744e-05,3.86744e-05,3.86744e-05
298,764.881,0.30432,0.1933,0.77427,0.9933,1,0.995,0.90073,0.53272,0.22802,0.84056,3.31733e-05,3.31733e-05,3.31733e-05
299,767.174,0.28193,0.18351,0.76356,0.99269,1,0.995,0.89701,0.53058,0.22241,0.84027,2.76722e-05,2.76722e-05,2.76722e-05
300,769.455,0.2896,0.1805,0.77473,0.9922,1,0.995,0.8966,0.52459,0.22406,0.83996,2.21711e-05,2.21711e-05,2.21711e-05
